"Owning Library","Last Edit Date/Time","Call Number","Title","Author","Barcode","Circ Modifier","Price","Legacy Stat Cat 1 Value"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT A","The amazing Spider-Man",,"31006003531191","dvd-2","9.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT A","The animal",,"31006003163698","dvd-2","14.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT B","Backdraft",,"31006003163722","dvd-2","17.64","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT B","Bee movie",,"31006002335099","dvd-2","19.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT B","Bee movie",,"31006003267739","dvd-2","14.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT B","Beetle Juice",,"31006003163706","dvd-2","14.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT B","Blue Thunder",,"31006000820704","dvd-2","20.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT B","Boxed",,"31006002240661","dvd-2","20.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT B","The Bourne ultimatum",,"31006001841857","dvd-2","14.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT B","The bridge of San Luis Rey",,"31006003176450","dvd-2","24.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT B","The midnight horror collection. Backwoods butchers",,"31006003176476","dvd-2","9.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT C","Captain America : the first avenger",,"31006003384823","dvd-2","29.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT C","Casino Royale",,"31006003198322","dvd-2","14.94","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT C","Castle. The complete fifth season",,"31006003063369","dvd-2","45.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT C","Chelsea walls",,"31006002867117","dvd-2","14.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT C","Christmas with the Kranks",,"31006003062734","dvd-2","14.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT C","Collision course : twenty fuel-injected features",,"31006003254844","dvd-2","9.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT C","Confessions of a dangerous mind",,"31006001428200","dvd-2","19.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT C","The Hunger Games : Catching Fire",,"31006003290764","dvd-2","29.95","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT C","The client",,"31006003247749","dvd-2","12.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT C","The curious case of Benjamin Button",,"31006001843408","dvd-2","19.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT D","Daughters of the dust",,"31006003152212","dvd-2","34.95","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT D","Death sentence",,"31006003335650","dvd-2","15.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT D","Despicable me",,"31006003265311","dvd-2","29.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT D","Die hard : 4 disc collection",,"31006003461605","dvd-2","24.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT D","Doctor Who. Deep breath",,"31006003257789","dvd-2","19.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT D","Dreamgirls",,"31006003302262","dvd-2","5.97","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT D","Due South. Season one",,"31006003251238","dvd-2","19.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT D","Due date",,"31006003278876","dvd-2","19.94","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT D","The Da Vinci Code",,"31006003169935","dvd-2","26.96","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT E","Epic movie",,"31006002867109","dvd-2","15.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT E","Ernest goes to camp Ernest scared stupid ; Ernest goes to jail",,"31006003187002","dvd-2","9.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT E","Evan almighty",,"31006002335198","dvd-2","19.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT E","Eve's bayou",,"31006003317377","dvd-2","9.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT F","15-film man cave pack",,"31006003225497","dvd-2","14.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT F","Fever pitch",,"31006002334985","dvd-2","19.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT F","Firewall",,"31006002333276","dvd-2","12.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT F","Flight of the Phoenix",,"31006002335156","dvd-2","19.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT F","Fluke",,"31006003201761","dvd-2","14.95","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT F","Flyboys",,"31006003431988","dvd-2","14.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT F","Fred Claus",,"31006003291689","dvd-2","14.96","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT F","Freedomland",,"31006001599851","dvd-2","24.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT F","Frozen",,"31006003065422","dvd-2","29.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT F","Frozen",,"31006003514163","dvd-2","19.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT F","The Flash. The complete first season",,"31006003476629","dvd-2","20.95","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT F","The fast and the furious",,"31006003063195","dvd-2","19.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT F","The forgotten",,"31006002459675","dvd-2","10.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT G","Garfield the movie",,"31006002218212","dvd-2","20.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT G","Glory",,"31006001578673","dvd-2","25.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT G","Glory",,"31006002171965","dvd-2","19.94","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT G","Green card",,"31006002529188","dvd-2","21.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT G","The goonies",,"31006002867034","dvd-2","15.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT H","Hachi : a dog's tale",,"31006003254737","dvd-2","9.95","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT H","Hairspray",,"31006002333284","dvd-2","19.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT H","Hard cash",,"31006003336336","dvd-2","9.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT H","Harry Potter and the Chamber of Secrets",,"31006003198355","dvd-2","19.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT H","Harry Potter and the Prisoner of Azkaban",,"31006003263845","dvd-2","14.97","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT H","Harry Potter and the Sorcerer's Stone",,"31006001122647","dvd-2","19.97","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT H","Harry Potter and the chamber of secrets",,"31006002867083","dvd-2","14.96","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT H","High school musical 2",,"31006002816080","dvd-2","34.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT H","Hocus Pocus",,"31006003248101","dvd-2","14.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT H","Holes",,"31006003220589","dvd-2","6.25","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT H","Hope springs",,"31006003263951","dvd-2","14.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT H","House M.D. Season six",,"31006003220621","dvd-2","39.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT H","How to make an American quilt",,"31006003202926","dvd-2","14.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT H","The haunting",,"31006003290541","dvd-2","9.97","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT I","Ice age",,"31006002776011","dvd-2","22.95","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT I","Iron Man 2",,"31006002584472","dvd-2","19.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT I","Iron Man 3",,"31006003063112","dvd-2","29.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT I DISC.4","I love Lucy. Complete sixth season",,"31006002366482","dvd-2","9.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT J","Journey to the center of the earth",,"31006002347813","dvd-2","28.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT J","Julie & Julia",,"31006001841790","dvd-2","19.95","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT K","A knight's tale",,"31006003419520","video","9.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT K","K-19 : the widowmaker",,"31006001122639","dvd-2","14.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT K","Killer curses",,"31006003176047","dvd-2","14.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT K","King of the gypsies",,"31006003248119","dvd-2","14.95","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT L","Blind mountain Mang Shan",,"31006002528040","dvd-2","29.95","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT L","Ladybugs",,"31006003476769","dvd-2","5.97","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT L","Lara Croft, tomb raider",,"31006002356657","dvd-2","9.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT L","Lemony Snicket's A series of unfortunate events",,"31006003198330","dvd-2","12.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT L","Liberty's kids : the complete series",,"31006003234689","dvd-2","12.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT L","Life as we know it",,"31006003278751","dvd-2","5.97","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT L","The Last of the Mohicans",,"31006001584242","dvd-2","24.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT L","The librarian. Quest for the spear",,"31006002172047","dvd-2","19.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","Bonanza. Volume 4",,"31006003201787","dvd-2","6.89","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","Madagascar",,"31006003337185","dvd-2","14.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","Made",,"31006003265303","dvd-2","9.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","Madea goes to jail",,"31006002172120","dvd-2","14.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","Maleficent",,"31006003290491","dvd-2","29.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","Man on fire",,"31006003356615","dvd-2","12.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","Marvel's The Avengers",,"31006003061744","dvd-2","29.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","Maya the Bee movie",,"31006003356532","dvd-2","14.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","Meet the Fockers",,"31006002333383","dvd-2","14.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","Miracle",,"31006003263829","dvd-2","14.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","Mission : Impossible extreme dvd trilogy",,"31006003063278","dvd-2","26.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","Monster",,"31006003151305","dvd-2","9.95","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","My best friend's girl",,"31006002366490","dvd-2","19.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","Mystic River",,"31006001841840","dvd-2","19.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","The Muppets Wizard of Oz",,"31006001989755","dvd-2","24.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT M","The missing",,"31006003336351","dvd-2","14.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT N","NCIS, Naval Criminal Investigative Service : the complete first season",,"31006003092913","dvd-2","52.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT N","Needful things",,"31006003163631","dvd-2","16.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT N","No country for old men",,"31006003336575","dvd-2","9.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT N","Norbit",,"31006001879238","dvd-2","15.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT N","North Country",,"31006003198348","dvd-2","14.97","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT N","Notes on a scandal",,"31006002867018","dvd-2","15.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT N","The notebook",,"31006003200995","dvd-2","14.96","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT O","On the beach",,"31006003666906","dvd-2","20.00","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT O","The Ox-Bow incident",,"31006003151297","dvd-2","14.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT P","Person of interest. The complete second season",,"31006003063336","dvd-2","59.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT P","Pharaoh's army",,"31006003336401","dvd-2","9.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT P","Pirates of the Caribbean. At world's end",,"31006003290525","dvd-2","14.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT P","Pirates of the Caribbean. Dead man's chest",,"31006003254729","dvd-2","0.00","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT P","Puss in boots",,"31006002584662","dvd-2","29.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT P","The Perks of Being a Wallflower",,"31006003062957","dvd-2","14.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT P","The passion of the Christ",,"31006002255727","dvd-2","20.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT Q","Quigley down under",,"31006002366821","dvd-2","19.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT R","Rachel getting married",,"31006003151271","dvd-2","9.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT R","Red 2",,"31006003290582","dvd-2","29.95","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT R","Red dawn Navy SEALs",,"31006003512472","dvd-2","17.48","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT R","Rent",,"31006002333359","dvd-2","19.94","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT R","Resurrecting the Champ",,"31006002333490","dvd-2","19.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT R","Riddick : the complete collection",,"31006003063211","dvd-2","44.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT R","Roger Dodger",,"31006003247947","dvd-2","14.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT R","Rooster Cogburn",,"31006003234630","dvd-2","9.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT R","Runaway jury",,"31006003251246","dvd-2","14.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT R","Running with scissors",,"31006002240612","dvd-2","20.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT R","The relic",,"31006003240819","dvd-2","5.97","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT S","Sex and the city",,"31006003169950","dvd-2","14.96","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT S","Sherlock Holmes",,"31006003063070","dvd-2","12.97","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT S","Sherlock Holmes : a game of shadows",,"31006003063138","dvd-2","19.94","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT S","Shrek 2",,"31006003062668","dvd-2","7.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT S","Shrek tercero",,"31006002814473","dvd-2","19.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT S","Skyfall",,"31006003062692","dvd-2","29.98","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT S","Sleepless in Seattle",,"31006002867125","dvd-2","15.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT S","Sliders. First and second seasons",,"31006003201811","dvd-2","26.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT S","Spawn",,"31006000820712","dvd-2","20.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT S","Spectre",,"31006003476736","dvd-2","18.96","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT S","Spider-man 2",,"31006002171957","dvd-2","14.95","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT S","Star Wars. Episode VII The force awakens",,"31006003461597","dvd-2","39.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT S","The Spiderwick chronicles",,"31006002334977","dvd-2","34.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT S","The Spiderwick chronicles",,"31006002814499","dvd-2","29.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT T","3 ninjas",,"31006003476660","dvd-2","5.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT T","A thousand acres",,"31006002768893","dvd-2","20.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT T","A time to kill",,"31006003251253","dvd-2","14.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT T","The tailor of Panama",,"31006002218246","dvd-2","20.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT T","The twilight saga : new moon",,"31006002584514","dvd-2","26.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT T","Thelma & Louise",,"31006003220647","dvd-2","19.95","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT T","Ticking clock",,"31006003247731","dvd-2","14.99","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT T","Tombstone",,"31006003254760","dvd-2","19.95","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO DVD ENT W","The world's most famous detectives. Volume 1",,"31006003417797","dvd-2","9.98","PINES-GIFT"
"TRRLS-MCINT","2020-04-22","VIDEO ENT L","The Lords of discipline",,"31006002218121","video-mid","15.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO ENT N","North by Northwest",,"30305000151909","video-mid","15.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO ENT S","Silence of the North",,"31006000395657","video-mid","19.95","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","VIDEO ENT S","Stephen King's storm of the century",,"31006001120237","video-mid","25.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC ARM","The awakening","Armstrong, Kelley.","31006002400984","book","17.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC BRA","The Sisterhood of the Traveling Pants","Brashares, Ann","31006000128553","book","14.95","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC BRA","The second summer of the Sisterhood","Brashares, Ann","31006000727677","book","15.95","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC CAR","Blade silver : color me scarred","Carlson, Melody","31006003204591","book","12.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC CAR","Pitch black : color me lost","Carlson, Melody","31006003204609","book","12.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC CAS","Chosen : a house of night novel","Cast, P. C.","31006002365427","book","8.95","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC CAS","Graceling","Cashore, Kristin.","31006002806578","book","17.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC CAS","Marked","Cast, P. C.","31006003106028","book","8.95","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC CAS","Tempted","Cast, P. C.","31006002936219","book","17.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC CLA","City of bones","Clare, Cassandra.","31006002811487","book","17.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC COH","Shrimp","Cohn, Rachel","31006002529386","book","15.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC GRE","An abundance of Katherines","Green, John 1977-","31006001912278","book","16.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC GUG","Arrow season 2.5","Guggenheim, Marc","31006003618105","book","19.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC GUG","Arrow. Volume 2","Guggenheim, Marc.","31006003528791","book","16.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC KNO","Lessons from a dead girl","Knowles, Johanna 1970-","31006002806560","book","16.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC KRE","The Flash season zero",,"31006003528783","book","19.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC LOC","The boyfriend list : (15 guys, 11 shrink appointments, 4 ceramic frogs and me, Ruby Oliver)","Lockhart, E.","31006001220227","book","15.95","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC MAA","A court of mist and fury","Maas, Sarah J.","31006003458007","book","18.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC MAA","A court of thorns and roses","Maas, Sarah J.","31006003452646","book","18.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC MAF","Unravel me","Mafi, Tahereh.","31006003042157","book","17.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC MAR","One lonely degree","Martin, C. K. Kelly.","31006002590826","book","16.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC MAR","One lonely degree","Martin, C. K. Kelly.","31006002591857","book","19.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC MEY","Breaking dawn","Meyer, Stephenie 1973-","31006002378081","book","22.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC MEY","Eclipse","Meyer, Stephenie 1973-","31006002590917","book","7.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC MEY","Stars above : a Lunar Chronicles collection","Meyer, Marissa","31006500062641","book","17.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC MEY","Twilight","Meyer, Stephenie 1973-","31006001801042","book","10.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC MIK","Touching Spirit Bear","Mikaelsen, Ben 1952-","31006002367621","book","5.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC NOE","Dark flame","NoÎl, Alyson.","31006002689727","book","17.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC NOE","Evermore","NoÎl, Alyson","31006002931871","book","9.95","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC PAO","Inheritance, or, The vault of souls","Paolini, Christopher","31006002675353","book","27.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC PON","Silver phoenix : beyond the kingdom of Xia","Pon, Cindy 1973-","31006002591865","book","17.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC SHU","Unwind","Shusterman, Neal","31006002806628","book","16.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC SHU","What daddy did : a novel","Shusterman, Neal","31006002783371","book","15.95","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC STI","Final grade","Stine, R. L.","31006001453133","book","3.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC STI","Final grade","Stine, R. L.","31006001453141","book","3.99","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC STU","A true and faithful narrative","Sturtevant, Katherine.","31006001395904","book","17.00","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC THO","Water girl","Thomas, Joyce Carol","31006002114403","book","3.50","PINES-FICTION"
"TRRLS-MCINT","2020-04-22","YA FIC TRU","No right turn","Trueman, Terry","31006001398452","book","16.89","PINES-FICTION"
"TRRLS-SAPLO","2020-04-10","JUV FIC NIM","Charlie Bone and the Red Knight","Nimmo, Jenny.","31006002559730","book","14.74","PINES-FICTION"
"TRRLS-SAPLO","2020-04-10","JUV FIC NIM","Charlie Bone and the Red Knight","Nimmo, Jenny.","31006002559763","book","14.74","PINES-FICTION"
"TRRLS-SAPLO","2020-04-10","JUV FIC NIM","Charlie Bone and the beast","Nimmo, Jenny.","31006002559631","book","14.74","PINES-FICTION"
"TRRLS-SAPLO","2020-04-10","JUV FIC NIM","Charlie Bone and the beast","Nimmo, Jenny.","31006002559649","book","14.74","PINES-FICTION"
"TRRLS-SAPLO","2020-04-10","JUV FIC NIM","Charlie Bone and the castle of mirrors","Nimmo, Jenny.","31006002559789","book","14.74","PINES-FICTION"
"TRRLS-SAPLO","2020-04-10","JUV FIC NIM","Charlie Bone and the castle of mirrors","Nimmo, Jenny.","31006002559797","book","14.74","PINES-FICTION"
"TRRLS-SAPLO","2020-04-10","JUV FIC NIM","Charlie Bone and the hidden king","Nimmo, Jenny.","31006002559573","book","14.74","PINES-FICTION"
