"Owning Library","Item Barcode","Shelving Location Name","Use Count","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Edit Date","Create Date"
"OCRL-SANDR","31040002209780","NEW-BKS","5","The summer wives","Williams, Beatriz","2018","FIC WILL",,,"13","1","25.00","2020-06-30","2018-07-16"
"OCRL-SANDR","31040002209798","NEW-BKS","4","If you see me, don't say hi","Patel, Neel","2018","FIC PATE",,,"13","1","25.00","2020-06-30","2018-07-16"
"OCRL-SANDR","31040002209855","DISCARD","13","The garden party : a novel","Mazur, Grace Dane","2018","FIC MAZU",,,"13","1","25.00","2020-06-26","2018-07-16"
"OCRL-SANDR","31040002209863","NEW-BKS","0","The amazing adventures of Aaron Broom : a novel","Hotchner, A. E.","2018","FIC HOTC",,,"13","1","25.00","2020-06-30","2018-07-16"
"OCRL-SANDR","31040002211166","DISCARD","1","I see life through rosÈ-colored glasses","Scottoline, Lisa","2018","814.6 SCOT","800","810","13","1","25.00","2020-06-26","2018-07-23"
"OCRL-SANDR","31040002211174","NEW-BKS","9","Half Moon Bay : a novel","LaPlante, Alice 1958-","2018","FIC LAPL",,,"13","1","25.00","2020-06-30","2018-07-23"
"OCRL-SANDR","31040002211182","MYSTERY","7","Shelved under murder","Gilbert, Victoria","2018","MYS GILB",,,"13","1","25.00","2020-06-30","2018-07-23"
"OCRL-SANDR","31040002211646","NEW-BKS","4","Mary B : a novel","Chen, Katherine J. 1990-","2018","FIC CHEN",,,"13","1","25.00","2020-06-30","2018-07-23"
"OCRL-SANDR","31040002211653","NEW-BKS","7","Believe me : a novel","Delaney, JP.","2018","FIC DELA",,,"13","1","25.00","2020-06-30","2018-07-23"
"OCRL-SANDR","31040002211687","NEW-BKS","10","Whistle in the dark : a novel","Healey, Emma 1985-","2018","FIC HEAL",,,"13","1","25.00","2020-06-30","2018-07-23"
"OCRL-SANDR","31040002211695","DISCARD","10","Baby teeth","Stage, Zoje","2018","FIC STAG",,,"13","1","25.00","2020-06-26","2018-07-24"
"OCRL-SANDR","31040002211703","NEW-BKS","3","Four dominions","Lustbader, Eric","2018","FIC LUST",,,"13","1","25.00","2020-06-30","2018-07-24"
"OCRL-SANDR","31040002212610","NEW-BKS","1","The quiet side of passion","McCall Smith, Alexander 1948-","2018","MYS MCCA",,,"13","1","25.00","2020-06-30","2018-08-06"
"OCRL-SANDR","31040002212651","NEW-BKS","3","Dopesick : dealers, doctors, and the drug company that addicted America","Macy, Beth","2018","362.2909 MACY","300","360","13","1","25.00","2020-06-30","2018-08-06"
"OCRL-SANDR","31040002212669","NEW-BKS","10","An unwanted guest","LapeÒa, Shari 1960-","2018","FIC LAPE",,,"13","1","25.00","2020-06-30","2018-08-06"
"OCRL-SANDR","31040002213477","DISCARD","9","Feared : a Rosato & DiNunzio novel","Scottoline, Lisa","2018","FIC SCOTT",,,"13","1","25.00","2020-06-26","2018-08-13"
"OCRL-SANDR","31040002213493","DISCARD","9","Our house","Candlish, Louise","2018","FIC CAND",,,"13","1","25.00","2020-06-26","2018-08-13"
"OCRL-SANDR","31040002213519","NEW-BKS","1","The breakers","Muller, Marcia","2018","FIC MULL",,,"13","1","25.00","2020-06-30","2018-08-13"
"OCRL-SANDR","31040002213527","NEW-BKS","11","Desperate girls","Griffin, Laura 1973-","2018","FIC GRIF",,,"13","1","25.00","2020-06-30","2018-08-13"
"OCRL-SANDR","31040002213535","DISCARD","3","Toucan keep a secret : A Meg Langslow Mystery","Andrews, Donna","2018","FIC ANDR",,,"13","1","25.00","2020-06-26","2018-08-13"
"OCRL-SANDR","31040002213543","NEW-BKS","8","Four funerals and maybe a wedding","Bowen, Rhys","2018","FIC BOWE",,,"13","1","25.00","2020-06-30","2018-08-13"
"OCRL-SANDR","31040002213550","NEW-BKS","2","Becoming Belle","O'Connor, Nuala 1970-","2018","FIC OCON",,,"13","1","25.00","2020-06-30","2018-08-13"
"OCRL-SANDR","31040002213618","DISCARD","18","Swift vengeance : a novel","Parker, T. Jefferson","2018","FIC PARK",,,"13","1","25.00","2020-06-26","2018-08-13"
"OCRL-SANDR","31040002213626","DISCARD","12","Dead man running","Hamilton, Steve 1961-","2018","FIC HAMI",,,"13","1","25.00","2020-06-26","2018-08-13"
"OCRL-SANDR","31040002213634","DISCARD","1","Our homesick songs : a novel","Hooper, Emma","2018","FIC HOOP",,,"13","1","25.00","2020-06-26","2018-08-13"
"OCRL-SANDR","31040002213642","NEW-BKS","16","The money shot","Woods, Stuart","2018","FIC WOOD",,,"13","1","25.00","2020-06-30","2018-08-13"
"OCRL-SANDR","31040002216017","NEW-BKS","4","Whiskey when we're dry","Larison, John","2018","FIC LARI",,,"13","1","25.00","2020-06-30","2018-08-20"
"OCRL-SANDR","31040002216025","NEW-BKS","17","Abandoned","Brennan, Allison","2018","FIC BREN",,,"13","1","25.00","2020-06-30","2018-08-20"
"OCRL-SANDR","31040002216090","NEW-BKS","21","Somebody's daughter","Bell, David 1969 November 17-","2018","FIC BELL",,,"13","1","25.00","2020-06-30","2018-08-20"
"OCRL-SANDR","31040002216108","NEW-BKS","7","Give me your hand","Abbott, Megan E. 1971-","2018","FIC ABBO",,,"13","1","25.00","2020-06-30","2018-08-20"
"OCRL-SANDR","31040002217775","DISCARD","0","Man on the run : a novel","Weber, Carl 1964-","2017","CD FIC WEBE",,,"13","1","25.00","2020-06-26","2018-08-28"
"OCRL-SANDR","31040002217833","NEW-BKS","14","The other sister","Zettel, Sarah","2018","FIC ZETT",,,"13","1","25.00","2020-06-30","2018-08-28"
"OCRL-SANDR","31040002217841","NEW-BKS","16","Impostor's lure","Neggers, Carla","2018","FIC NEGG",,,"13","1","25.00","2020-06-30","2018-08-28"
"OCRL-SANDR","31040002217858","NEW-BKS","13","Bone on bone","Keller, Julia","2018","FIC KELL",,,"13","1","25.00","2020-06-30","2018-08-28"
"OCRL-SANDR","31040002218658","NEW-BKS","3","Daughter of a daughter of a queen","Bird, Sarah","2018","FIC BIRD",,,"13","1","25.00","2020-06-30","2018-09-11"
"OCRL-SANDR","31040002218674","NEW-BKS","10","Dark sentinel","Feehan, Christine","2018","FIC FEEH",,,"13","1","25.00","2020-06-30","2018-09-11"
"OCRL-SANDR","31040002218690","NEW-BKS","7","When the lights go out","Kubica, Mary","2018","FIC KUBI",,,"13","1","25.00","2020-06-30","2018-09-11"
"OCRL-SANDR","31040002218708","NEW-BKS","8","Shadow tyrants","Cussler, Clive","2018","FIC CUSS",,,"13","1","25.00","2020-06-30","2018-09-11"
"OCRL-SANDR","31040002218716","FIC","2","Katerina","Frey, James 1969-","2018","FIC FREY",,,"13","1","25.00","2020-06-26","2018-09-11"
"OCRL-SANDR","31040002219326","NEW-BKS","1","The mermaid and Mrs. Hancock : a history in three volumes","Gowar, Imogen Hermes","2018","FIC GOWA",,,"13","1","25.00","2020-06-30","2018-09-19"
"OCRL-SANDR","31040002219334","NEW-BKS","10","The winter soldier","Mason, Daniel (Daniel Philippe)","2018","FIC MASO",,,"13","1","25.00","2020-06-30","2018-09-19"
"OCRL-SANDR","31040002220365","NEW-BKS","5","A catered cat wedding : a mystery with recipes","Crawford, Isis","2018","MYS CRAW",,,"13","1","25.00","2020-06-30","2018-10-02"
"OCRL-SANDR","31040002220373","NEW-BKS","11","Remembrance","Monroe, Mary","2018","FIC MONR",,,"13","1","25.00","2020-06-30","2018-10-02"
"OCRL-SANDR","31040002222304","DISCARD","3","The LEGO book","Lipkowitz, Daniel","2018","688.725 LIPK","600","680","13","1","25.00","2020-06-26","2018-10-08"
"OCRL-SANDR","31040002222312","MYSTERY","5","Christmas cake murder","Fluke, Joanne 1943-","2018","MYS FLUK",,,"13","1","25.00","2020-06-30","2018-10-08"
"OCRL-SANDR","31040002222338","NEW-BKS","6","Blood communion : a tale of Prince Lestat","Rice, Anne 1941-","2018","FIC RICE",,,"13","1","25.00","2020-06-30","2018-10-08"
"OCRL-SANDR","31040002222353","DISCARD","8","The dead ringer","Beaton, M. C.","2018","MYS BEAT",,,"13","1","25.00","2020-06-26","2018-10-08"
"OCRL-SANDR","31040002222387","NEW-BKS","3","Glitter bomb","Childs, Laura","2018","MYS CHIL",,,"13","1","25.00","2020-06-30","2018-10-08"
"OCRL-SANDR","31040002222395","NEW-BKS","9","The dream daughter","Chamberlain, Diane 1950-","2018","FIC CHAM",,,"13","1","25.00","2020-06-30","2018-10-08"
"OCRL-SANDR","31040002222403","NEW-BKS","2","The Witch Elm","French, Tana","2018","FIC FREN",,,"13","1","25.00","2020-06-30","2018-10-08"
"OCRL-SANDR","31040002223252","NEW-BKS","0","The vanishing box","Griffiths, Elly","2018","MYS GRIFF",,,"13","1","25.00","2020-06-30","2018-10-16"
"OCRL-SANDR","31040002223260","DISCARD","4","The Darling Dahlias and the poinsettia puzzle","Albert, Susan Wittig","2018","MYS ALBE",,,"13","1","25.00","2020-06-26","2018-10-16"
"OCRL-SANDR","31040002223302","NEW-BKS","2","Killing the SS : the hunt for the worst war criminals in history","O'Reilly, Bill","2018","940.53 OREI","900","940","13","1","25.00","2020-06-30","2018-10-16"
"OCRL-SANDR","31040002226040","DISCARD","8","Not quite over you","Mallery, Susan","2018","FIC MALL",,,"13","1","25.00","2020-06-26","2018-10-30"
"OCRL-SANDR","31040002226057","DISCARD","3","The three Beths","Abbott, Jeff","2018","FIC ABBO",,,"13","1","25.00","2020-06-26","2018-10-30"
"OCRL-SANDR","31040002226073","NEW-BKS","3","The Christmas star : a novel","VanLiere, Donna 1966-","2018","FIC VANL",,,"13","1","25.00","2020-06-30","2018-10-30"
"OCRL-SANDR","31040002227089","NEW-BKS","6","The rain watcher : a novel","Rosnay, Tatiana de 1961-","2018","FIC ROSN",,,"13","1","25.00","2020-06-30","2018-11-01"
"OCRL-SANDR","31040002227196","NEW-BKS","8","Pulse : a novel","Harvey, Michael T. 1958-","2018","FIC HARV",,,"13","1","25.00","2020-06-30","2018-11-01"
"OCRL-SANDR","31040002227816","NEW-BKS","17","Long road to mercy","Baldacci, David","2018","FIC BALD",,,"13","1","25.00","2020-06-30","2018-11-13"
"OCRL-SANDR","31040002227832","DISCARD","9","Sea of greed : a novel from the NUMA files","Cussler, Clive","2018","FIC CUSS",,,"13","1","25.00","2020-06-26","2018-11-13"
"OCRL-SANDR","31040002227840","DISCARD","14","Nine perfect strangers","Moriarty, Liane","2018","FIC MORI",,,"13","1","25.00","2020-06-26","2018-11-13"
"OCRL-SANDR","31040002228210","NEW-BKS","0","Rare, medium or done well : make the most of your life","Huckabee, Mike 1955-","2018","248.486 HUCK","200","240","13","1","25.00","2020-06-30","2018-11-27"
"OCRL-SANDR","31040002228228","NEW-BKS","9","Night of miracles : a novel","Berg, Elizabeth","2018","FIC BERG",,,"13","1","25.00","2020-06-30","2018-11-27"
"OCRL-SANDR","31040002228244","DISCARD","1","Fox 8 : a story","Saunders, George 1958-","2018","FIC SAUN",,,"13","1","25.00","2020-06-26","2018-11-27"
"OCRL-SANDR","31040002228277","NEW-BKS","5","Tom Clancy Oath of office","Cameron, Marc","2018","FIC CAME",,,"13","1","25.00","2020-06-30","2018-11-27"
"OCRL-SANDR","31040002228285","NEW-BKS","1","Homeward hound : a novel","Brown, Rita Mae","2018","FIC BROW",,,"13","1","25.00","2020-06-30","2018-11-27"
"OCRL-SANDR","31040002228301","DISCARD","9","Wyoming legend","Palmer, Diana","2018","FIC PALM",,,"13","1","25.00","2020-06-26","2018-11-27"
"OCRL-SANDR","31040002228335","DISCARD","6","Tony's wife : a novel","Trigiani, Adriana","2018","FIC TRIG",,,"13","1","25.00","2020-06-26","2018-11-27"
"OCRL-SANDR","31040002230653","DISCARD","7","Before we were strangers","Novak, Brenda","2018","FIC NOVA",,,"13","1","25.00","2020-06-26","2018-12-11"
"OCRL-SANDR","31040002230661","NEW-BKS","11","Once upon a river : a novel","Setterfield, Diane","2018","FIC SETT",,,"13","1","25.00","2020-06-30","2018-12-11"
"OCRL-SANDR","31040002230679","NEW-BKS","11","Pandemic","Cook, Robin 1940-","2018","FIC COOK",,,"13","1","25.00","2020-06-30","2018-12-11"
"OCRL-SANDR","31040002230687","NEW-BKS","11","Broken ground","McDermid, Val","2018","FIC MCDE",,,"13","1","25.00","2020-06-30","2018-12-11"
"OCRL-SANDR","31040002230695","DISCARD","4","The enemy of my enemy","Griffin, W. E. B.","2018","FIC GRIFF",,,"13","1","25.00","2020-06-26","2018-12-11"
"OCRL-SANDR","31040002230703","NEW-BKS","9","Silent scream","Harper, Karen (Karen S.)","2018","FIC HARP",,,"13","1","25.00","2020-06-30","2018-12-11"
"OCRL-SANDR","31040002230729","NEW-BKS","1","Dead Sea rising : a novel","Jenkins, Jerry B.","2018","FIC JENK",,,"13","1","25.00","2020-06-30","2018-12-11"
"OCRL-SANDR","31040002230737","NEW-BKS","2","Eggs on ice","Childs, Laura","2018","MYS CHIL",,,"13","1","25.00","2020-06-30","2018-12-11"
"OCRL-SANDR","31040002232576","FIC","2","In a house of lies","Rankin, Ian","2018","FIC RANK",,,"13","1","25.00","2020-06-26","2018-12-27"
"OCRL-SANDR","31040002234275","DISCARD","5","Liars' paradox","Stevens, Taylor","2018","FIC STEV",,,"13","1","25.00","2020-06-26","2019-01-07"
"OCRL-SANDR","31040002235264","DISPLAY","7","[Georgia state parks and historic sites ParkPass]",,"2008","GA PARK PASS 2019","200","200","13","1","50.00","2020-06-26","2019-01-09"
"OCRL-SANDR","31040002235272","DISPLAY","7","[Georgia state parks and historic sites ParkPass]",,"2008","GA PARK PASS 2019","200","200","13","1","50.00","2020-06-26","2019-01-09"
"OCRL-SANDR","31040002235280","DISPLAY","4","[Georgia state parks and historic sites ParkPass]",,"2008","GA PARK PASS 2019","200","200","13","1","50.00","2020-06-26","2019-01-09"
"OCRL-SANDR","31040002235298","DISPLAY","5","[Georgia state parks and historic sites ParkPass]",,"2008","GA PARK PASS 2019","200","200","13","1","50.00","2020-06-26","2019-01-09"
"OCRL-SANDR","31040002235561","NEW-BKS","14","The best of us","Carr, Robyn","2019","FIC CARR",,,"13","1","25.00","2020-06-30","2019-01-11"
"OCRL-SANDR","31040002235595","NEW-BKS","12","The New Iberia blues : a Dave Robicheaux novel","Burke, James Lee 1936-","2019","FIC BURK",,,"13","1","25.00","2020-06-30","2019-01-14"
"OCRL-SANDR","31040002235603","NEW-BKS","8","The first conspiracy : the secret plot to kill George Washington","Meltzer, Brad","2019","973.4 MELT","900","970","13","1","25.00","2020-06-30","2019-01-14"
"OCRL-SANDR","31040002235611","NEW-BKS","6","Best self : be you, only better","Bayer, Mike","2019","158.1 BAYE","100","150","13","1","25.00","2020-06-30","2019-01-14"
"OCRL-SANDR","31040002235637","NEW-BKS","8","Fulfillment","Delinsky, Barbara","2018","FIC DELI",,,"13","1","25.00","2020-06-30","2019-01-14"
"OCRL-SANDR","31040002235645","NEW-BKS","1","The birth of loud : Leo Fender, Les Paul, and the guitar-pioneering rivalry that shaped rock 'n' roll","Port, Ian S.","2019","787.8719 PORT","700","780","13","1","25.00","2020-06-30","2019-01-14"
"OCRL-SANDR","31040002235660","NEW-BKS","5","Ghost wall","Moss, Sarah","2019","FIC MOSS",,,"13","1","25.00","2020-06-30","2019-01-14"
"OCRL-SANDR","31040002235678","NEW-BKS","10","Daughter of war","Taylor, Brad 1965-","2019","FIC TAYL",,,"13","1","25.00","2020-06-30","2019-01-14"
"OCRL-SANDR","31040002236635","DISCARD","5","Summoned to thirteenth grave","Jones, Darynda","2019","FIC JONE",,,"13","1","25.00","2020-06-26","2019-01-17"
"OCRL-SANDR","31040002236783","NEW-BKS","6","The only woman in the room","Benedict, Marie","2019","FIC BENE",,,"13","1","25.00","2020-06-30","2019-01-18"
"OCRL-SANDR","31040002236791","NEW-BKS","7","The rule of law : a novel","Lescroart, John T.","2019","FIC LESC",,,"13","1","25.00","2020-06-30","2019-01-18"
"OCRL-SANDR","31040002241387","DISCARD","5","Out of the dark","Hurwitz, Gregg Andrew","2019","FIC HURW",,,"13","1","25.00","2020-06-26","2019-02-06"
"OCRL-SANDR","31040002241395","NEW-BKS","0","Death by chocolate malted milkshake","Graves, Sarah 1951-","2019","FIC GRAV",,,"13","1","25.00","2020-06-30","2019-02-06"
"OCRL-SANDR","31040002241403","DISCARD","7","I owe you one : a novel","Kinsella, Sophie","2019","FIC KINS",,,"13","1","25.00","2020-06-26","2019-02-06"
"OCRL-SANDR","31040002241411","NEW-BKS","9","The wedding guest","Kellerman, Jonathan","2019","FIC KELL",,,"13","1","25.00","2020-06-30","2019-02-06"
"OCRL-SANDR","31040002241429","NEW-BKS","2","The silhouette girl","Andrews, V. C. (Virginia C.)","2019","FIC ANDR",,,"13","1","25.00","2020-06-30","2019-02-06"
"OCRL-SANDR","31040002241445","DISCARD","7","More than words","Santopolo, Jill","2019","FIC SANT",,,"13","1","25.00","2020-06-26","2019-02-06"
"OCRL-SANDR","31040002241510","FIC","7","What doesn't kill her","Dodd, Christina","2019","FIC DODD",,,"13","1","25.00","2020-06-26","2019-02-06"
"OCRL-SANDR","31040002241528","DISCARD","6","Connections in death","Robb, J. D. 1950-","2019","FIC ROBB",,,"13","1","25.00","2020-06-26","2019-02-06"
"OCRL-SANDR","31040002241544","DISCARD","0","A dog called Jack","Pembroke, Ivy","2019","FIC PEMB",,,"13","1","25.00","2020-06-26","2019-02-06"
"OCRL-SANDR","31040002241635","FIC","3","No sunscreen for the dead","Dorsey, Tim","2019","FIC DORS",,,"13","1","25.00","2020-06-26","2019-02-06"
"OCRL-SANDR","31040002241643","NEW-BKS","4","The woman inside : a novel","Scott, E. G.","2019","FIC SCOT",,,"13","1","25.00","2020-06-30","2019-02-06"
"OCRL-SANDR","31040002241650","DISCARD","5","Judgment : a novel","Finder, Joseph","2019","FIC FIND",,,"13","1","25.00","2020-06-26","2019-02-06"
"OCRL-SANDR","31040002241684","NEW-BKS","1","The golden tresses of the dead : a Flavia de Luce novel","Bradley, Alan 1938-","2019","FIC BRAD",,,"13","1","25.00","2020-06-30","2019-02-06"
"OCRL-SANDR","31040002241692","DISCARD","16","Crucible : a thriller","Rollins, James 1961-","2019","FIC ROLL",,,"13","1","25.00","2020-06-26","2019-02-06"
"OCRL-SANDR","31040002241700","NEW-BKS","11","The nowhere child : a novel","White, Christian","2019","FIC WHIT",,,"13","1","25.00","2020-06-30","2019-02-06"
"OCRL-SANDR","31040002241791","DISCARD","5","Long road to mercy","Baldacci, David","2018","LP FIC BALD",,,"13","1","25.00","2020-06-26","2019-02-07"
"OCRL-SANDR","31040002242039","NEW-BKS","6","The lost man","Harper, Jane (Jane Elizabeth)","2019","FIC HARP",,,"13","1","25.00","2020-06-30","2019-02-08"
"OCRL-SANDR","31040002242062","NEW-BKS","3","The dumb things smart people do with their money : thirteen ways to right your financial wrongs","Schlesinger, Jill","2019","332.024 SCHL","300","330","13","1","25.00","2020-06-30","2019-02-08"
"OCRL-SANDR","31040002242070","DISCARD","11","Wild Bill : the true story of the American frontier's first gunfighter","Clavin, Thomas","2019","92 HICK","000","090","13","1","25.00","2020-06-26","2019-02-08"
"OCRL-SANDR","31040002242096","NEW-BKS","7","Watcher in the woods","Armstrong, Kelley","2019","FIC ARMS",,,"13","1","25.00","2020-06-30","2019-02-08"
"OCRL-SANDR","31040002242104","NEW-BKS","12","The victory garden","Bowen, Rhys","2019","FIC BOWE",,,"13","1","25.00","2020-06-30","2019-02-08"
"OCRL-SANDR","31040002244381","DISCARD","3","The girl in the glass box","Grippando, James 1958-","2019","FIC GRIP",,,"13","1","25.00","2020-06-26","2019-02-15"
"OCRL-SANDR","31040002244399","NEW-BKS","13","Never tell : a novel","Gardner, Lisa","2019","FIC GARD",,,"13","1","25.00","2020-06-30","2019-02-15"
"OCRL-SANDR","31040002244407","NEW-BKS","7","Mission critical","Greaney, Mark","2019","FIC GREA",,,"13","1","25.00","2020-06-30","2019-02-15"
"OCRL-SANDR","31040002244415","NEW-BKS","3","Past due for murder","Gilbert, Victoria","2019","MYS GILB",,,"13","1","25.00","2020-06-30","2019-02-15"
"OCRL-SANDR","31040002244423","FIC","4","Careless love : a DCI Banks novel","Robinson, Peter 1950-","2019","FIC ROBI",,,"13","1","25.00","2020-06-26","2019-02-15"
"OCRL-SANDR","31040002244431","NEW-BKS","4","The secretary : a novel","Knight, Renee","2019","FIC KNIG",,,"13","1","25.00","2020-06-30","2019-02-15"
"OCRL-SANDR","31040002244464","NEW-BKS","2","Murders and metaphors","Flower, Amanda","2019","MYS FLOW",,,"13","1","25.00","2020-06-30","2019-02-15"
"OCRL-SANDR","31040002248234","NEW-BKS","8","The next to die","Hannah, Sophie 1971-","2019","FIC HANN",,,"13","1","25.00","2020-06-30","2019-02-26"
"OCRL-SANDR","31040002248242","DISCARD","2","Trouble in Rio : a family business novel","Weber, Carl 1964-","2019","FIC WEBE",,,"13","1","25.00","2020-06-26","2019-02-26"
"OCRL-SANDR","31040002248267","NEW-BKS","5","Devil's daughter","Kleypas, Lisa","2019","FIC KLEY",,,"13","1","25.00","2020-06-30","2019-02-26"
"OCRL-SANDR","31040002248275","NEW-BKS","6","Blood echo","Rice, Christopher 1978-","2019","FIC RICE",,,"13","1","25.00","2020-06-30","2019-02-26"
"OCRL-SANDR","31040002248291","NEW-BKS","2","That old scoundrel death : a Sheriff Dan Rhodes mystery","Crider, Bill 1941-2018","2019","MYS CRID",,,"13","1","25.00","2020-06-30","2019-02-26"
"OCRL-SANDR","31040002248333","FIC","0","What she knew","Macmillan, Gilly","2015","FIC MACM",,,"13","1","25.00","2020-06-26","2019-02-26"
"OCRL-SANDR","31040002248408","DISCARD","0","A tale of two cities","Dickens, Charles 1812-1870","1999","FIC DICK",,,"13","1","25.00","2020-06-26","2019-02-26"
"OCRL-SANDR","31040002249679","LEASE","7","American duchess : a novel of Consuelo Vanderbilt","Harper, Karen (Karen S.)","2019","FIC HARP",,,"13","1","25.00","2020-06-25","2019-02-28"
"OCRL-SANDR","31040002251923","NEW-BKS","5","The border","Winslow, Don 1953-","2019","FIC WINS",,,"13","1","25.00","2020-06-30","2019-03-13"
"OCRL-SANDR","31040002251949","NEW-BKS","6","The huntress : a novel","Quinn, Kate","2019","FIC QUIN",,,"13","1","25.00","2020-06-30","2019-03-13"
"OCRL-SANDR","31040002251956","NEW-BKS","1","The island of sea women : a novel","See, Lisa","2019","FIC SEE",,,"13","1","25.00","2020-06-30","2019-03-13"
"OCRL-SANDR","31040002251964","NEW-BKS","1","The man with no face","May, Peter 1951-","2019","FIC MAY",,,"13","1","25.00","2020-06-30","2019-03-13"
"OCRL-SANDR","31040002251972","DISCARD","10","Cemetery Road : a novel","Iles, Greg","2019","FIC ILES",,,"13","1","25.00","2020-06-26","2019-03-13"
"OCRL-SANDR","31040002251980","NEW-BKS","11","California girls","Mallery, Susan","2019","FIC MALL",,,"13","1","25.00","2020-06-30","2019-03-13"
"OCRL-SANDR","31040002253895","NEW-BKS","5","American duchess : a novel of Consuelo Vanderbilt","Harper, Karen (Karen S.)","2019","FIC HARP",,,"13","1","25.00","2020-06-30","2019-03-18"
"OCRL-SANDR","31040002255056","DISCARD","3","Celtic empire : a Dirk Pitt novel","Cussler, Clive","2019","FIC CUSS",,,"13","1","25.00","2020-06-26","2019-03-25"
"OCRL-SANDR","31040002255064","NEW-BKS","5","Me for you","Winston, Lolly","2019","FIC WINS",,,"13","1","25.00","2020-06-30","2019-03-25"
"OCRL-SANDR","31040002255072","DISCARD","3","Toxic game","Feehan, Christine","2019","FIC FEEH",,,"13","1","25.00","2020-06-26","2019-03-25"
"OCRL-SANDR","31040002255080","NEW-BKS","4","The last act : a novel","Parks, Brad 1974-","2019","FIC PARK",,,"13","1","25.00","2020-06-30","2019-03-25"
"OCRL-SANDR","31040002255098","DISCARD","4","A lethal legacy","Graham, Heather","2019","FIC GRAH",,,"13","1","25.00","2020-06-26","2019-03-25"
"OCRL-SANDR","31040002255106","NEW-BKS","4","The stranger diaries","Griffiths, Elly","2019","MYS GRIF",,,"13","1","25.00","2020-06-30","2019-03-25"
"OCRL-SANDR","31040002255114","FIC","10","The river : a novel","Heller, Peter 1959-","2019","FIC HELL",,,"13","1","25.00","2020-06-26","2019-03-25"
"OCRL-SANDR","31040002255130","NEW-BKS","8","Before she knew him : a novel","Swanson, Peter 1968-","2019","FIC SWAN",,,"13","1","25.00","2020-06-30","2019-03-25"
"OCRL-SANDR","31040002255148","DISCARD","0","Unto us a son is given","Leon, Donna","2019","MYS LEON",,,"13","1","25.00","2020-06-26","2019-03-25"
"OCRL-SANDR","31040002255155","DISCARD","3","Broken bone china","Childs, Laura","2019","MYS CHIL",,,"13","1","25.00","2020-06-26","2019-03-25"
"OCRL-SANDR","31040002266764","NEW-BKS","3","Crown jewel","Reich, Christopher 1961-","2019","FIC REIC",,,"13","1","25.00","2020-06-30","2019-04-10"
"OCRL-SANDR","31040002266848","NEW-BKS","0","Lights! Camera! Puzzles!","Hall, Parnell","2019","MYS HALL",,,"13","1","25.00","2020-06-30","2019-04-10"
"OCRL-SANDR","31040002266913","NEW-BKS","0","Dead in a week","Kane, Andrea","2019","FIC KANE",,,"13","1","25.00","2020-06-30","2019-04-10"
"OCRL-SANDR","31040002266947","DISCARD","2","Murder once removed","Perkins, S. C. (Stephanie C.)","2019","MYS PERK",,,"13","1","25.00","2020-06-26","2019-04-10"
"OCRL-SANDR","31040002266962","DISCARD","3","The American agent : a Maisie Dobbs novel","Winspear, Jacqueline 1955-","2019","FIC WINS",,,"13","1","25.00","2020-06-26","2019-04-10"
"OCRL-SANDR","31040002266988","DISCARD","3","The savior","Ward, J. R. 1969-","2019","FIC WARD",,,"13","1","25.00","2020-06-26","2019-04-10"
"OCRL-SANDR","31040002267135","DISCARD","2","The library of lost and found","Patrick, Phaedra","2019","FIC PATR",,,"13","1","25.00","2020-06-26","2019-04-10"
"OCRL-SANDR","31040002267150","NEW-BKS","6","Stone bridges","Neggers, Carla","2019","FIC NEGG",,,"13","1","25.00","2020-06-30","2019-04-10"
"OCRL-SANDR","31040002270220","DISCARD","5","The Loch Ness papers","Shelton, Paige","2019","MYS SHEL",,,"13","1","25.00","2020-06-26","2019-04-10"
"OCRL-SANDR","31040002270253","NEW-BKS","1","Lessons from Lucy : the simple joys of an old, happy dog","Barry, Dave","2019","818.602 BARR","800","810","13","1","25.00","2020-06-30","2019-04-10"
"OCRL-SANDR","31040002270261","DISCARD","1","Crosby, Stills, Nash & Young","Doggett, Peter","2019","782.4216 DOGG","700","780","13","1","25.00","2020-06-26","2019-04-10"
"OCRL-SANDR","31040002272986","NEW-BKS","3","Blood oath","Fairstein, Linda A.","2019","FIC FAIR",,,"13","1","25.00","2020-06-30","2019-04-15"
"OCRL-SANDR","31040002273901","NEW-BKS","0","The Department of Sensitive Crimes","McCall Smith, Alexander 1948-","2019","FIC MCCA",,,"13","1","25.00","2020-06-30","2019-04-19"
"OCRL-SANDR","31040002273927","DISCARD","8","The better sister : a novel","Burke, Alafair","2019","FIC BURK",,,"13","1","25.00","2020-06-26","2019-04-19"
"OCRL-SANDR","31040002274412","NEW-BKS","4","Under the table : a novel","Evanovich, Stephanie","2019","FIC EVAN",,,"13","1","25.00","2020-06-30","2019-04-19"
"OCRL-SANDR","31040002274420","NEW-BKS","6","Saving Meghan","Palmer, Daniel 1962-","2019","FIC PALM",,,"13","1","25.00","2020-06-30","2019-04-19"
"OCRL-SANDR","31040002274479","NEW-BKS","1","The book of dreams : a novel","George, Nina 1973-","2019","FIC GEOR",,,"13","1","25.00","2020-06-30","2019-04-19"
"OCRL-SANDR","31040002275815","DISCARD","9","The mother-in-law : a novel","Hepworth, Sally","2019","FIC HEPW",,,"13","1","25.00","2020-06-26","2019-04-26"
