"Owning Library","Item Barcode","Use Count","Shelving Location Name","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Create Date","Edit Date"
"OCRL-DUBLN","31040002338290","0","YA","Internment","Ahmed, Samira (Fiction writer)","2019","YA AHME",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338308","0","YA","On the come up","Thomas, Angie","2019","YA THOM",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338316","0","YA","Here to stay","Farizan, Sara","2018","YA FARI",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338324","0","YA","Dry","Shusterman, Neal","2018","YA SHUS",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338332","0","YA","Serious moonlight","Bennett, Jenn","2019","YA BENN",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338340","0","YA","House of salt and sorrows","Craig, Erin A.","2019","YA CRAI",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338357","0","YA","Barely missing everything","Méndez, Matt","2019","YA MEND",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338365","0","JUV","The Jewel of the Kalderash","Rutkoski, Marie.","2011","J RUTK",,,"0","0","25.00","2020-06-05","2020-06-09"
"OCRL-DUBLN","31040002338373","0","JUV","Llama Llama, nighty-night","Dewdney, Anna, ","2012","BOARD BOOK",,,"0","0","5.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338381","0","JUV","Llama Llama hoppity-hop","Dewdney, Anna","2012","BOARD BOOK",,,"0","0","5.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338399","0","JUV","Llama Llama zippity-zoom","Dewdney, Anna","2012","BOARD BOOK",,,"0","0","5.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338407","0","JUV","Good night, Peppa",,"2016","BOARD BOOK",,,"0","0","5.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338415","1","JUV","The Princess in Black and the bathtime battle","Hale, Shannon","2019","J HALE",,,"1","0","25.00","2020-06-05","2020-06-26"
"OCRL-DUBLN","31040002338423","0","JUV","Top-secret smackdown","Barnett, Mac","2019","J BARN",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338431","0","JUV","The last kids on Earth and the cosmic beyond","Brallier, Max","2018","J BRAL",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338449","0","JUV","Disney Descendants : a novelization","Green, Rico","2013","J GREE",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338456","0","EASY-READER","There's no place like space!","Rabe, Tish.","2009","E RABE",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338464","1","JUV","The pigeon has to go to school!","Willems, Mo","2019","E WILL",,,"1","0","25.00","2020-06-05","2020-06-12"
"OCRL-DUBLN","31040002338472","0","JUV","I'm sticking with you","Prasadam-Halls, Smriti","2020","E PRAS",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338480","0","JUV","It's okay to make mistakes","Parr, Todd","2014","E PARR",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338498","0","JUV","The pigeon finds a hot dog!","Willems, Mo","2004","E WILL",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338506","1","JUV","Llama Llama mess, mess, mess","Dewdney, Anna","2019","E DEWD",,,"1","0","25.00","2020-06-05","2020-06-17"
"OCRL-DUBLN","31040002338514","0","JUV","Mother Bruce","Higgins, Ryan T.","2015","E HIGG",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338522","0","JUV","The cool bean","John, Jory","2019","E JOHN",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338530","0","JUV","That's what dinosaurs do","John, Jory","2019","E JOHN",,,"0","0","25.00","2020-06-05","2020-06-08"
"OCRL-DUBLN","31040002338548","0","JUV","Twinkle, twinkle, fairy friend","Burton, Jeffrey","2019","BOARD BOOK",,,"0","0","5.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338555","1","JUV","Twinkle, twinkle dinosaur","Burton, Jeffrey.","2019","BOARD BOOK",,,"1","0","5.00","2020-06-08","2020-06-23"
"OCRL-DUBLN","31040002338563","0","JUV","Captain Underpants and the terrifying return of Tippy Tinkletrousers. The ninth epic novel","Pilkey, Dav 1966-","2019","J PILK",,,"0","0","25.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338571","0","JUV","Captain Underpants and the preposterous plight of the purple potty people","Pilkey, Dav 1966-","2019","J PILK",,,"0","0","25.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338589","0","JUV","Elbow Grease","Cena, John","2019","BOARD BOOK",,,"0","0","5.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338597","0","JUV","I [heart] my llamacorn","McLean, Danielle","2019","BOARD BOOK",,,"0","0","5.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338605","0","EASY-READER","Fly guy presents : monster trucks","Arnold, Tedd","2019","E ARNO",,,"0","0","25.00","2020-06-08","2020-06-15"
"OCRL-DUBLN","31040002338613","0","JUV","I survived Hurricane Katrina, 2005","Tarshis, Lauren","2011","J TARS",,,"0","0","25.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338621","0","JUV","I survived the battle of D-Day, 1944","Tarshis, Lauren","2019","J TARS",,,"0","0","25.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338639","0","JUV","I survived the Joplin tornado, 2011","Tarshis, Lauren","2015","J TARS",,,"0","0","25.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338647","0","JUV","I survived the eruption of Mount St. Helens, 1980","Tarshis, Lauren","2016","J TARS",,,"0","0","25.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338654","0","JUV","I survived the attack of the grizzlies, 1967","Tarshis, Lauren","2018","J TARS",,,"0","0","25.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338662","0","JUV","I survived the Great Molasses Flood, 1919","Tarshis, Lauren","2019","J TARS",,,"0","0","25.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338670","0","JUV","Vampire trouble","Lubar, David","2017","J LUBA",,,"0","0","25.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338688","1","JUV","Ghost attack","Lubar, David","2017","J LUBA",,,"1","0","25.00","2020-06-08","2020-06-19"
"OCRL-DUBLN","31040002338696","0","JUV","Ghoulfriends 'til the end","Daneshvari, Gitty","2014","J DANE",,,"0","0","25.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338902","0","JUV","Invasion of the normals","Donbavand, Tommy.","2009","J DONB",,,"0","0","25.00","2020-06-08","2020-06-12"
"OCRL-DUBLN","31040002338910","0","JUV","Attack of the trolls","Donbavand, Tommy.","2010","J DONB",,,"0","0","25.00","2020-06-08","2020-06-12"
"OCRL-DUBLN","31040002338928","0","JUV","Terror of the Nightwatchman","Donbavand, Tommy.","2010","J DONB",,,"0","0","25.00","2020-06-08","2020-06-12"
"OCRL-DUBLN","31040002338936","0","JUV","Rampage of the goblins","Donbavand, Tommy.","2010","J DONB",,,"0","0","25.00","2020-06-08","2020-06-12"
"OCRL-DUBLN","31040002338944","0","JUV","Hunger of the yeti","Donbavand, Tommy.","2011","J DONB",,,"0","0","25.00","2020-06-08","2020-06-12"
"OCRL-DUBLN","31040002338951","0","JUV","Secret of the changeling","Donbavand, Tommy.","2011","J DONB",,,"0","0","25.00","2020-06-08","2020-06-12"
"OCRL-DUBLN","31040002338969","0","JUV","Flame of the dragon","Donbavand, Tommy.","2011","J DONB",,,"0","0","25.00","2020-06-08","2020-06-12"
"OCRL-DUBLN","31040002338977","0","JUV","The itsy bitsy duckling","Burton, Jeffrey","2017","BOARD BOOK",,,"0","0","5.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338985","0","JUV","Baby oceanographer","Gehl, Laura","2019","BOARD BOOK",,,"0","0","5.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002338993","0","JUV","Pete the Kitty's first day of preschool","Dean, Kim 1969-","2019","BOARD BOOK",,,"0","0","5.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002339017","0","JUV","I am the Lorax","Carbone, Courtney","2020","BOARD BOOK",,,"0","0","5.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002339025","0","JUV","Five little pumpkins came back",,"2018","BOARD BOOK",,,"0","0","5.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002339033","0","JUV","Mr. Moon","Paraskevas, Michael 1961-","2016","BOARD BOOK",,,"0","0","5.00","2020-06-08","2020-06-09"
"OCRL-DUBLN","31040002339041","0","FIC","Wings as eagles","Jakes, J. G.","2017","FIC JAKE",,,"0","0","5.00","2020-06-09","2020-06-22"
"OCRL-DUBLN","31040002339314","0","LEASE","About your father and other celebrities I have known : ruminations and revelations from a desperate mom to her dirty son","Rowe, Peggy","2020","92 ROWE","000","090","0","0","25.00","2020-06-10","2020-06-17"
"OCRL-DUBLN","31040002339322","0","LEASE","No filter : the inside story of Instagram","Frier, Sarah","2020","770 FRIE","700","770","0","0","25.00","2020-06-10","2020-06-17"
"OCRL-DUBLN","31040002339512","0","REF","Pindar's Georgia real estate law and procedure : with forms","Hinkel, Daniel F.","2013","REF GA 346.758 PIND 2020 V.4","300","340","0","0","25.00","2020-06-11","2020-06-17"
"OCRL-DUBLN","31040002339520","0","REF","Georgia elder care, long-term care and nursing home litigation, with forms","Reeves, Michael S.","2009","REF GA 344.0321 REEV 2020","300","340","0","0","25.00","2020-06-11","2020-06-17"
"OCRL-DUBLN","31040002339538","0","REF","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.28","300","340","0","0","25.00","2020-06-11","2020-06-17"
"OCRL-DUBLN","31040002339546","0","REF","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.37A","300","340","0","0","25.00","2020-06-11","2020-06-17"
"OCRL-DUBLN","31040002339553","0","REF","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.37","300","340","0","0","25.00","2020-06-11","2020-06-17"
"OCRL-DUBLN","31040002339561","0","REF","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.28A","300","340","0","0","25.00","2020-06-11","2020-06-17"
"OCRL-DUBLN","31040002339579","0","REF","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.52","300","340","0","0","25.00","2020-06-11","2020-06-17"
"OCRL-DUBLN","31040002339587","0","REF","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.53","300","340","0","0","25.00","2020-06-11","2020-06-17"
"OCRL-DUBLN","31040002339595","0","REF","West's code of Georgia annotated.","Georgia","2003","REF GA 348.758 GEOR V.52A","300","340","0","0","25.00","2020-06-11","2020-06-17"
"OCRL-DUBLN","31040002339603","0","REF","Propaganda & misinformation",,"2020","REF 303.375 GREY","300","300","0","0","25.00","2020-06-11","2020-06-17"
"OCRL-DUBLN","31040002339611","0","REF","U.S. national debate topic, 2020-2021. Criminal justice reform",,"2020","REF 364.973 GREY","300","360","0","0","25.00","2020-06-11","2020-06-17"
"OCRL-DUBLN","31040002339629","0","JUV","The day the crayons came home","Daywalt, Drew","2015","E DAYW",,,"0","0","25.00","2020-06-11","2020-06-12"
"OCRL-DUBLN","31040002339637","0","JUV","The day the crayons quit","Daywalt, Drew","2013","E DAYW",,,"0","0","25.00","2020-06-11","2020-06-12"
"OCRL-DUBLN","31040002339645","1","JUV","Tiny T. Rex and the impossible hug","Stutzman, Jonathan","2019","E STUT",,,"1","0","25.00","2020-06-11","2020-06-17"
"OCRL-DUBLN","31040002339652","0","JUV","Counting on Katherine","Becker, Helaine","2018","J 92 JOHN",,,"0","0","25.00","2020-06-11","2020-06-12"
"OCRL-DUBLN","31040002339660","0","JUV","A computer called Katherine : how Katherine Johnson helped put America on the moon","Slade, Suzanne","2019","J 92 JOHN",,,"0","0","25.00","2020-06-11","2020-06-12"
"OCRL-DUBLN","31040002339678","0","JUV","My papi has a motorcycle","Quintero, Isabel","2019","E QUIN",,,"0","0","25.00","2020-06-11","2020-06-12"
"OCRL-DUBLN","31040002339686","1","JUV","The Scarecrow","Ferry, Beth","2019","E FERR",,,"1","0","25.00","2020-06-11","2020-06-30"
"OCRL-DUBLN","31040002339694","0","JUV","Small world","Mercurio, Ishta","2019","E MERC",,,"0","0","25.00","2020-06-11","2020-06-12"
"OCRL-DUBLN","31040002339702","0","JUV","The little red fort","Maier, Brenda (Brenda J.)","2018","E MAIE",,,"0","0","25.00","2020-06-11","2020-06-12"
"OCRL-DUBLN","31040002339710","0","JUV","How do you dance?","Heder, Thyra","2019","E HEDE",,,"0","0","25.00","2020-06-11","2020-06-12"
"OCRL-DUBLN","31040002339728","0","JUV","My heart","Luyken, Corinna","2019","E LUYK",,,"0","0","25.00","2020-06-11","2020-06-12"
"OCRL-DUBLN","31040002339736","0","JUV","Hair love","Cherry, Matthew A.","2019","E CHER",,,"0","0","25.00","2020-06-11","2020-06-12"
"OCRL-DUBLN","31040002339744","0","JUV","What if ...","Berger, Samantha","2018","E BERG",,,"0","0","25.00","2020-06-11","2020-06-12"
"OCRL-DUBLN","31040002339751","0","JUV","Lubna and Pebble","Meddour, Wendy","2019","E MEDD",,,"0","0","25.00","2020-06-11","2020-06-12"
"OCRL-DUBLN","31040002339769","0","EASY-READER","Pinkalicious and the merminnies","Kann, Victoria","2020","E KANN",,,"0","0","25.00","2020-06-11","2020-06-12"
"OCRL-DUBLN","31040002339777","0","JUV","Aboard the Titanic","Krajnik, Elizabeth","2020","J 910.9163 KRAJ","900","910","0","0","25.00","2020-06-11","2020-06-12"
"OCRL-DUBLN","31040002339868","0","JUV","Aboard USS Constitution","Shea, Therese","2020","J 359.322 SHEA","300","350","0","0","25.00","2020-06-12","2020-06-12"
"OCRL-DUBLN","31040002339876","0","JUV","Aboard the Santa María","Mikoley, Kate","2020","J 970.015 MIKO","900","970","0","0","25.00","2020-06-12","2020-06-12"
"OCRL-DUBLN","31040002339884","0","JUV","Aboard the HMS beagle","Dellaccio, Tanya","2020","J 508 DELL","500","500","0","0","25.00","2020-06-12","2020-06-12"
"OCRL-DUBLN","31040002339892","0","JUV","Aboard the Amistad","McAneney, Caitie","2020","J 326.0973 MCAN","300","320","0","0","25.00","2020-06-12","2020-06-12"
"OCRL-DUBLN","31040002340098","0","JUV","'Twas the night before Christmas!","Magsamen, Sandra","2019","BOARD BOOK",,,"0","0","5.00","2020-06-17","2020-06-17"
"OCRL-DUBLN","31040002340106","0","JUV","Zeke Meeks vs the Mother's Day meltdown","Green, D. L. (Debra L.)","2015","J GREE",,,"0","0","25.00","2020-06-17","2020-06-23"
"OCRL-DUBLN","31040002340114","0","JUV","Zeke Meeks vs. the putrid Puppet Pals","Green, D. L. (Debra L.)","2012","J GREE",,,"5","0","25.00","2020-06-17","2020-06-17"
"OCRL-DUBLN","31040002340122","0","JUV","Molly Moon, Micky Minus, & the Mind Machine","Byng, Georgia","2008","J BYNG",,,"0","0","25.00","2020-06-17","2020-06-23"
"OCRL-DUBLN","31040002340130","0","JUV","Inkheart","Funke, Cornelia 1958-","2003","J FUNK",,,"0","0","25.00","2020-06-17","2020-06-17"
"OCRL-DUBLN","31040002340148","0","JUV","One true king","Chainani, Soman","2020","J CHAI",,,"0","0","25.00","2020-06-17","2020-06-17"
"OCRL-DUBLN","31040002340155","0","YA","The hidden oracle","Riordan, Rick","2016","YA RIOR V.1",,,"0","0","25.00","2020-06-17","2020-06-17"
"OCRL-DUBLN","31040002340163","0","JUV","Pippa's passover plate","Kirkfield, Vivian","2019","E KIRK",,,"0","0","25.00","2020-06-17","2020-06-17"
"OCRL-DUBLN","31040002340171","0","JUV","The Easter Bunny's assistant","Thomas, Jan 1958-","2012","E THOM",,,"0","0","25.00","2020-06-17","2020-06-17"
"OCRL-DUBLN","31040002340189","0","JUV","Pick a pumpkin","Toht, Patricia 1960-","2019","E TOHT",,,"0","0","25.00","2020-06-17","2020-06-17"
"OCRL-DUBLN","31040002340197","0","JUV","Stumpkin","Cummins, Lucy Ruth","2018","E CUMM",,,"0","0","25.00","2020-06-17","2020-06-17"
"OCRL-DUBLN","31040002340205","0","JUV","Hello, little one : a monarch butterfly story","Pliska, Zeena M.","2020","J PLIS",,,"0","0","25.00","2020-06-18","2020-06-19"
"OCRL-DUBLN","31040002340213","0","JUV","Astronaut handbook","McCarthy, Meghan.","2008","J 629.45 MCCA","600","620","0","0","25.00","2020-06-18","2020-06-19"
"OCRL-DUBLN","31040002340221","0","JUV","I'm trying to love rocks","Barton, Bethany 1982-","2020","J 552 BART","500","550","0","0","25.00","2020-06-18","2020-06-19"
"OCRL-DUBLN","31040002340239","1","JUV","The cave","Hodgson, Rob","2017","E HODG",,,"1","0","25.00","2020-06-17","2020-06-30"
"OCRL-DUBLN","31040002340247","0","JUV","The great Santa stakeout","Bird, Betsy","2019","E BIRD",,,"0","0","25.00","2020-06-17","2020-06-17"
"OCRL-DUBLN","31040002340254","0","NEW-BKS","In five years : a novel","Serle, Rebecca","2020","FIC SERL",,,"0","0","25.00","2020-06-17","2020-06-18"
"OCRL-DUBLN","31040002340262","1","NEW-BKS","If it bleeds : new fiction","King, Stephen 1947-","2020","FIC KING",,,"1","0","25.00","2020-06-17","2020-06-26"
"OCRL-DUBLN","31040002340270","0","NEW-BKS","The last odyssey : a thriller","Rollins, James 1961-","2020","FIC ROLL",,,"0","0","25.00","2020-06-17","2020-06-18"
"OCRL-DUBLN","31040002340288","0","NEW-BKS","The last flight : a novel","Clark, Julie 1971-","2020","FIC CLAR",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002340296","0","NEW-BKS","Party of two","Guillory, Jasmine","2020","FIC GUIL",,,"0","0","25.00","2020-06-17","2020-06-23"
"OCRL-DUBLN","31040002340304","0","NEW-BKS","The mirror & the light","Mantel, Hilary 1952-","2020","FIC MANT",,,"0","0","25.00","2020-06-17","2020-06-18"
"OCRL-DUBLN","31040002340312","0","NEW-BKS","Devolution : a firsthand account of the Rainier Sasquatch massacre","Brooks, Max","2020","FIC BROO",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002340320","0","NEW-BKS","Darling Rose Gold","Wrobel, Stephanie","2020","FIC WROB",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341229","1","NEW-BKS","Fair warning","Connelly, Michael 1956-","2020","FIC CONN",,,"1","0","25.00","2020-06-15","2020-06-23"
"OCRL-DUBLN","31040002341237","1","NEW-BKS","The guest list : a novel","Foley, Lucy (Novelist)","2020","FIC FOLE",,,"1","0","25.00","2020-06-15","2020-06-23"
"OCRL-DUBLN","31040002341245","0","NEW-BKS","Eagle Station : a novel","Brown, Dale 1956-","2020","FIC BROW",,,"0","0","25.00","2020-06-15","2020-06-20"
"OCRL-DUBLN","31040002341252","0","NEW-BKS","Drifts","Zambreno, Kate","2020","FIC ZAMB",,,"0","0","25.00","2020-06-15","2020-06-20"
"OCRL-DUBLN","31040002341260","0","NEW-BKS","Latitudes of longing : a novel","Swarup, Shubhangi","2020","FIC SWAR",,,"0","0","25.00","2020-06-15","2020-06-20"
"OCRL-DUBLN","31040002341278","0","NEW-BKS","Furmidable foes","Brown, Rita Mae","2020","FIC BROW",,,"0","0","25.00","2020-06-15","2020-06-20"
"OCRL-DUBLN","31040002341286","1","NEW-BKS","The glass hotel","Mandel, Emily St. John 1979-","2020","FIC MAND",,,"7","0","25.00","2020-06-15","2020-06-30"
"OCRL-DUBLN","31040002341294","0","NEW-BKS","The grim reader : A bibliophile mystery","Carlisle, Kate 1951-","2020","FIC CARL",,,"0","0","25.00","2020-06-15","2020-06-20"
"OCRL-DUBLN","31040002341302","0","NEW-BKS","Girl gone viral : a novel","Rai, Alisha","2020","FIC RAI",,,"0","0","25.00","2020-06-15","2020-06-18"
"OCRL-DUBLN","31040002341310","0","NEW-BKS","The goodbye man","Deaver, Jeffery","2020","FIC DEAV",,,"0","0","25.00","2020-06-15","2020-06-20"
"OCRL-DUBLN","31040002341336","0","NEW-BKS","The Jane Austen Society","Jenner, Natalie","2020","FIC JENN",,,"0","0","25.00","2020-06-15","2020-06-20"
"OCRL-DUBLN","31040002341344","0","NEW-BKS","Little secrets","Hillier, Jennifer","2020","FIC HILL",,,"0","0","25.00","2020-06-15","2020-06-20"
"OCRL-DUBLN","31040002341351","0","NEW-BKS","Happy & you know it","Hankin, Laura","2020","FIC HANK",,,"0","0","25.00","2020-06-15","2020-06-23"
"OCRL-DUBLN","31040002341369","0","NEW-BKS","I'd give anything : a novel","De los Santos, Marisa 1966-","2020","FIC DELO",,,"0","0","25.00","2020-06-15","2020-06-20"
"OCRL-DUBLN","31040002341377","0","NEW-BKS","The imperfects","Meyerson, Amy","2020","FIC MEYE",,,"0","0","25.00","2020-06-15","2020-06-18"
"OCRL-DUBLN","31040002341617","0","NEW-BKS","The death of Jesus","Coetzee, J. M. 1940-","2020","FIC COET",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341625","1","NEW-BKS","The lies that bind : a novel","Giffin, Emily","2020","FIC GIFF",,,"1","0","25.00","2020-06-17","2020-06-29"
"OCRL-DUBLN","31040002341633","0","NEW-BKS","Plague of corruption : restoring faith in the promise of science","Mikovits, Judy","2020","616.9188 MIKO","600","610","0","0","25.00","2020-06-17","2020-06-17"
"OCRL-DUBLN","31040002341641","1","NEW-BKS","Masked prey","Sandford, John 1944 February 23-","2020","FIC SAND",,,"1","0","25.00","2020-06-17","2020-06-24"
"OCRL-DUBLN","31040002341658","0","NEW-BKS","The motion of the body through space : a novel","Shriver, Lionel","2020","FIC SHRI",,,"0","0","25.00","2020-06-17","2020-06-18"
"OCRL-DUBLN","31040002341666","0","NEW-BKS","On Ocean Boulevard","Monroe, Mary Alice","2020","FIC MONR",,,"0","0","25.00","2020-06-17","2020-06-18"
"OCRL-DUBLN","31040002341674","0","NEW-BKS","A murderous relation","Raybourn, Deanna","2020","FIC RAYB",,,"0","0","25.00","2020-06-17","2020-06-18"
"OCRL-DUBLN","31040002341682","0","NEW-BKS","Murder on Pleasant Avenue","Thompson, Victoria (Victoria E.)","2020","FIC THOM",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341690","0","NEW-BKS","Mrs. Lincoln's sisters : a novel","Chiaverini, Jennifer","2020","FIC CHIA",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341708","0","NEW-BKS","Shiner","Burns, Amy Jo 1981-","2020","FIC BURN",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341716","0","NEW-BKS","Seeing Darkness","Graham, Heather","2020","FIC GRAH",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341724","0","NEW-BKS","Network effect","Wells, Martha","2020","SF WELL",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341732","0","NEW-BKS","Careful what you click for","Morrison, Mary B.","2020","FIC MORR",,,"0","0","25.00","2020-06-17","2020-06-18"
"OCRL-DUBLN","31040002341740","0","NEW-BKS","A week at the shore","Delinsky, Barbara","2020","FIC DELI",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341757","0","NEW-BKS","The trustworthy one","Gray, Shelley Shepard","2020","FIC GRAY",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341765","1","NEW-BKS","Walk the wire","Baldacci, David","2020","FIC BALD",,,"1","0","25.00","2020-06-17","2020-06-29"
"OCRL-DUBLN","31040002341773","0","NEW-BKS","The clutter corpse","Brett, Simon.","2020","FIC BRET",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341781","0","NEW-BKS","Truth and justice","Michaels, Fern","2020","FIC MICH",,,"0","0","25.00","2020-06-17","2020-06-18"
"OCRL-DUBLN","31040002341799","0","NEW-BKS","A good marriage : a novel","McCreight, Kimberly","2020","FIC MCCR",,,"0","0","25.00","2020-06-17","2020-06-18"
"OCRL-DUBLN","31040002341807","0","NEW-BKS","The moment of tenderness","L'Engle, Madeleine","2020","FIC LENG",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341815","0","NEW-BKS","Alpha night","Singh, Nalini 1977-","2020","SF SING",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341823","0","NEW-BKS","Eight perfect murders : a novel","Swanson, Peter 1968-","2020","FIC SWAN",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341831","0","NEW-BKS","Robert B. Parker's Grudge match","Lupica, Mike","2020","FIC LUPI",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341849","1","NEW-BKS","Texas outlaw","Patterson, James 1947-","2020","FIC PATT",,,"1","0","25.00","2020-06-17","2020-06-26"
"OCRL-DUBLN","31040002341856","0","NEW-BKS","Wrath of Poseidon","Cussler, Clive","2020","FIC CUSS",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341864","1","FIC","Under currents","Roberts, Nora","2019","FIC ROBE",,,"1","0","5.00","2020-06-17","2020-06-24"
"OCRL-DUBLN","31040002341872","0","NEW-BKS","The 20th victim","Patterson, James 1947-","2020","FIC PATT",,,"0","0","25.00","2020-06-17","2020-06-18"
"OCRL-DUBLN","31040002341880","0","NEW-BKS","The Southern book club's guide to slaying vampires","Hendrix, Grady","2020","FIC HEND",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341898","0","NEW-BKS","Red dress in black and white","Ackerman, Elliot","2020","FIC ACKE",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341906","0","NEW-BKS","Pretty things : a novel","Brown, Janelle","2020","FIC BROW",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341914","0","NEW-BKS","The two lives of Lydia Bird : a novel","Silver, Josie","2020","FIC SILV",,,"0","0","25.00","2020-06-17","2020-06-18"
"OCRL-DUBLN","31040002341922","0","NEW-BKS","The vanishing half","Bennett, Brit","2020","FIC BENN",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341930","0","NEW-BKS","Who speaks for the damned","Harris, C. S.","2020","FIC HARR",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341948","0","NEW-BKS","The anthill : a novel","Pachico, Julianne","2020","FIC PACH",,,"0","0","25.00","2020-06-17","2020-06-18"
"OCRL-DUBLN","31040002341955","0","NEW-BKS","Swimming in the dark : a novel","Jedrowski, Tomasz","2020","FIC JEDR",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341963","0","NEW-BKS","The silent treatment : a novel","Greaves, Abbie","2020","FIC GREA",,,"0","0","25.00","2020-06-17","2020-06-20"
"OCRL-DUBLN","31040002341971","0","NEW-BKS","Things you would know if you grew up around here","Dinan, Nancy Wayson","2020","FIC DINA",,,"0","0","25.00","2020-06-18","2020-06-20"
"OCRL-DUBLN","31040002341989","0","NEW-BKS","The wife stalker : a novel","Constantine, Liv","2020","FIC CONS",,,"0","0","25.00","2020-06-18","2020-06-20"
